Action,Reward,Jumping,Enemy state,Distance,Life,EnemyLife,Action2,Jumping2,Enemy state2,Distance2,Life2,EnemyLife2
0,-1.0,1,37,2,0,1,0.0,1.0,1369.0,4.0,0.0,1.0
0,-1.0,1,38,2,0,1,0.0,1.0,1444.0,4.0,0.0,1.0
0,-1.0,1,39,2,0,1,0.0,1.0,1521.0,4.0,0.0,1.0
0,-0.75,1,43,2,0,1,0.0,1.0,1849.0,4.0,0.0,1.0
0,-100.0,1,44,2,0,1,0.0,1.0,1936.0,4.0,0.0,1.0
0,-100.0,1,45,2,0,1,0.0,1.0,2025.0,4.0,0.0,1.0
0,-2.1,1,0,2,1,1,0.0,1.0,0.0,4.0,1.0,1.0
0,-0.5,1,1,2,1,1,0.0,1.0,1.0,4.0,1.0,1.0
0,-1.0,1,2,2,1,1,0.0,1.0,4.0,4.0,1.0,1.0
0,-1.0,1,3,2,1,1,0.0,1.0,9.0,4.0,1.0,1.0
0,-1.0,1,5,2,1,1,0.0,1.0,25.0,4.0,1.0,1.0
0,-1.0,1,6,2,1,1,0.0,1.0,36.0,4.0,1.0,1.0
0,-1.6458333333333333,1,7,2,1,1,0.0,1.0,49.0,4.0,1.0,1.0
0,-1.0,1,10,2,1,1,0.0,1.0,100.0,4.0,1.0,1.0
0,-1.0,1,11,2,1,1,0.0,1.0,121.0,4.0,1.0,1.0
0,-1.0,1,12,2,1,1,0.0,1.0,144.0,4.0,1.0,1.0
0,-1.0,1,14,2,1,1,0.0,1.0,196.0,4.0,1.0,1.0
0,-1.0,1,16,2,1,1,0.0,1.0,256.0,4.0,1.0,1.0
0,-1.0,1,17,2,1,1,0.0,1.0,289.0,4.0,1.0,1.0
0,-2.038180395704794,1,24,2,1,1,0.0,1.0,576.0,4.0,1.0,1.0
0,-1.0,1,26,2,1,1,0.0,1.0,676.0,4.0,1.0,1.0
0,-1.0,1,27,2,1,1,0.0,1.0,729.0,4.0,1.0,1.0
0,-1.787524366471735,1,28,2,1,1,0.0,1.0,784.0,4.0,1.0,1.0
0,-1.9380478636944154,1,34,2,1,1,0.0,1.0,1156.0,4.0,1.0,1.0
0,0.0,1,36,2,1,1,0.0,1.0,1296.0,4.0,1.0,1.0
0,-1.0,1,37,2,1,1,0.0,1.0,1369.0,4.0,1.0,1.0
0,-1.0,1,38,2,1,1,0.0,1.0,1444.0,4.0,1.0,1.0
0,-1.0,1,39,2,1,1,0.0,1.0,1521.0,4.0,1.0,1.0
0,-1.206896551724138,1,43,2,1,1,0.0,1.0,1849.0,4.0,1.0,1.0
0,-9.374742904154669,1,44,2,1,1,0.0,1.0,1936.0,4.0,1.0,1.0
0,-1.0,1,45,2,1,1,0.0,1.0,2025.0,4.0,1.0,1.0
0,-1.3666582406471184,1,0,2,2,1,0.0,1.0,0.0,4.0,4.0,1.0
0,-1.1153846153846154,1,1,2,2,1,0.0,1.0,1.0,4.0,4.0,1.0
0,-0.7777777777777778,1,2,2,2,1,0.0,1.0,4.0,4.0,4.0,1.0
0,-0.9,1,3,2,2,1,0.0,1.0,9.0,4.0,4.0,1.0
0,-2.237639553429027,1,5,2,2,1,0.0,1.0,25.0,4.0,4.0,1.0
0,-1.0,1,6,2,2,1,0.0,1.0,36.0,4.0,4.0,1.0
0,-0.816260162601626,1,7,2,2,1,0.0,1.0,49.0,4.0,4.0,1.0
0,-6.0,1,8,2,2,1,0.0,1.0,64.0,4.0,4.0,1.0
0,-0.96,1,10,2,2,1,0.0,1.0,100.0,4.0,4.0,1.0
0,-1.0,1,11,2,2,1,0.0,1.0,121.0,4.0,4.0,1.0
0,-0.8840664482184918,1,12,2,2,1,0.0,1.0,144.0,4.0,4.0,1.0
0,1.3103448275862069,1,13,2,2,1,0.0,1.0,169.0,4.0,4.0,1.0
0,-0.926964888715298,1,14,2,2,1,0.0,1.0,196.0,4.0,4.0,1.0
0,-1.0,1,16,2,2,1,0.0,1.0,256.0,4.0,4.0,1.0
0,-1.0,1,17,2,2,1,0.0,1.0,289.0,4.0,4.0,1.0
0,-1.0,1,24,2,2,1,0.0,1.0,576.0,4.0,4.0,1.0
0,-1.0,1,26,2,2,1,0.0,1.0,676.0,4.0,4.0,1.0
0,-1.0,1,27,2,2,1,0.0,1.0,729.0,4.0,4.0,1.0
0,-1.857067510548523,1,28,2,2,1,0.0,1.0,784.0,4.0,4.0,1.0
0,-1.0,1,29,2,2,1,0.0,1.0,841.0,4.0,4.0,1.0
0,-1.0,1,30,2,2,1,0.0,1.0,900.0,4.0,4.0,1.0
0,-1.0726817042606516,1,34,2,2,1,0.0,1.0,1156.0,4.0,4.0,1.0
0,-1.0,1,36,2,2,1,0.0,1.0,1296.0,4.0,4.0,1.0
0,-1.108768406961178,1,37,2,2,1,0.0,1.0,1369.0,4.0,4.0,1.0
0,-0.5,1,43,2,2,1,0.0,1.0,1849.0,4.0,4.0,1.0
0,0.0,1,44,2,2,1,0.0,1.0,1936.0,4.0,4.0,1.0
0,-1.0,1,45,2,2,1,0.0,1.0,2025.0,4.0,4.0,1.0
0,-1.0,1,2,2,0,2,0.0,1.0,4.0,4.0,0.0,4.0
0,-1.0,1,7,2,0,2,0.0,1.0,49.0,4.0,0.0,4.0
0,-18.586956521739133,1,12,2,0,2,0.0,1.0,144.0,4.0,0.0,4.0
0,-1.0,1,17,2,0,2,0.0,1.0,289.0,4.0,0.0,4.0
0,-1.0,1,45,2,0,2,0.0,1.0,2025.0,4.0,0.0,4.0
0,-1.0,1,0,2,1,2,0.0,1.0,0.0,4.0,1.0,4.0
0,-1.0,1,2,2,1,2,0.0,1.0,4.0,4.0,1.0,4.0
0,-1.0,1,3,2,1,2,0.0,1.0,9.0,4.0,1.0,4.0
0,-0.8888888888888888,1,6,2,1,2,0.0,1.0,36.0,4.0,1.0,4.0
0,-0.5,1,7,2,1,2,0.0,1.0,49.0,4.0,1.0,4.0
0,-1.3389355742296916,1,10,2,1,2,0.0,1.0,100.0,4.0,1.0,4.0
0,-1.0,1,12,2,1,2,0.0,1.0,144.0,4.0,1.0,4.0
0,-1.0,1,13,2,1,2,0.0,1.0,169.0,4.0,1.0,4.0
0,-1.0,1,14,2,1,2,0.0,1.0,196.0,4.0,1.0,4.0
0,-1.0,1,17,2,1,2,0.0,1.0,289.0,4.0,1.0,4.0
0,-8.026315789473685,1,24,2,1,2,0.0,1.0,576.0,4.0,1.0,4.0
0,-1.0,1,26,2,1,2,0.0,1.0,676.0,4.0,1.0,4.0
0,-1.0,1,34,2,1,2,0.0,1.0,1156.0,4.0,1.0,4.0
0,-1.0,1,36,2,1,2,0.0,1.0,1296.0,4.0,1.0,4.0
0,-1.0,1,37,2,1,2,0.0,1.0,1369.0,4.0,1.0,4.0
0,-0.5,1,45,2,1,2,0.0,1.0,2025.0,4.0,1.0,4.0
0,-1.0,1,0,2,2,2,0.0,1.0,0.0,4.0,4.0,4.0
0,-0.8,1,1,2,2,2,0.0,1.0,1.0,4.0,4.0,4.0
0,-0.8125,1,2,2,2,2,0.0,1.0,4.0,4.0,4.0,4.0
0,-1.1993659050727592,1,3,2,2,2,0.0,1.0,9.0,4.0,4.0,4.0
0,-0.3333333333333333,1,5,2,2,2,0.0,1.0,25.0,4.0,4.0,4.0
0,-1.0,1,6,2,2,2,0.0,1.0,36.0,4.0,4.0,4.0
0,-1.0,1,7,2,2,2,0.0,1.0,49.0,4.0,4.0,4.0
0,-1.0,1,8,2,2,2,0.0,1.0,64.0,4.0,4.0,4.0
0,-0.8701754385964912,1,10,2,2,2,0.0,1.0,100.0,4.0,4.0,4.0
0,-0.9073170731707316,1,11,2,2,2,0.0,1.0,121.0,4.0,4.0,4.0
0,-1.0,1,12,2,2,2,0.0,1.0,144.0,4.0,4.0,4.0
0,-0.6,1,13,2,2,2,0.0,1.0,169.0,4.0,4.0,4.0
0,-0.9925,1,14,2,2,2,0.0,1.0,196.0,4.0,4.0,4.0
0,-1.0,1,16,2,2,2,0.0,1.0,256.0,4.0,4.0,4.0
0,-1.0126500098367106,1,17,2,2,2,0.0,1.0,289.0,4.0,4.0,4.0
0,-1.0,1,24,2,2,2,0.0,1.0,576.0,4.0,4.0,4.0
0,-1.0,1,25,2,2,2,0.0,1.0,625.0,4.0,4.0,4.0
0,-0.75,1,26,2,2,2,0.0,1.0,676.0,4.0,4.0,4.0
0,-1.0,1,27,2,2,2,0.0,1.0,729.0,4.0,4.0,4.0
0,-0.8181818181818182,1,28,2,2,2,0.0,1.0,784.0,4.0,4.0,4.0
0,-1.0,1,34,2,2,2,0.0,1.0,1156.0,4.0,4.0,4.0
0,-1.0,1,36,2,2,2,0.0,1.0,1296.0,4.0,4.0,4.0
0,-1.0,1,37,2,2,2,0.0,1.0,1369.0,4.0,4.0,4.0
0,-1.0,1,38,2,2,2,0.0,1.0,1444.0,4.0,4.0,4.0
0,-1.0,1,39,2,2,2,0.0,1.0,1521.0,4.0,4.0,4.0
0,-0.9374999999999999,1,43,2,2,2,0.0,1.0,1849.0,4.0,4.0,4.0
0,-8.571428571428571,1,44,2,2,2,0.0,1.0,1936.0,4.0,4.0,4.0
0,-1.1707501329594352,1,45,2,2,2,0.0,1.0,2025.0,4.0,4.0,4.0
1,27.72946859903382,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
1,-9.23076923076923,0,1,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0
1,0.0,0,3,0,0,0,1.0,0.0,9.0,0.0,0.0,0.0
1,10.434782608695652,0,6,0,0,0,1.0,0.0,36.0,0.0,0.0,0.0
1,18.63376655242684,0,7,0,0,0,1.0,0.0,49.0,0.0,0.0,0.0
1,12.0,0,10,0,0,0,1.0,0.0,100.0,0.0,0.0,0.0
1,0.0,0,14,0,0,0,1.0,0.0,196.0,0.0,0.0,0.0
1,29.279411764705884,0,17,0,0,0,1.0,0.0,289.0,0.0,0.0,0.0
1,-27.272727272727273,0,18,0,0,0,1.0,0.0,324.0,0.0,0.0,0.0
1,0.0,0,19,0,0,0,1.0,0.0,361.0,0.0,0.0,0.0
1,12.232647233088189,0,21,0,0,0,1.0,0.0,441.0,0.0,0.0,0.0
1,5.555555555555555,0,24,0,0,0,1.0,0.0,576.0,0.0,0.0,0.0
1,-5.4,0,26,0,0,0,1.0,0.0,676.0,0.0,0.0,0.0
1,29.0,0,32,0,0,0,1.0,0.0,1024.0,0.0,0.0,0.0
1,0.0,0,37,0,0,0,1.0,0.0,1369.0,0.0,0.0,0.0
1,3.7045454545454546,0,44,0,0,0,1.0,0.0,1936.0,0.0,0.0,0.0
1,10.857142857142856,0,1,0,1,0,1.0,0.0,1.0,0.0,1.0,0.0
1,0.0,0,2,0,1,0,1.0,0.0,4.0,0.0,1.0,0.0
1,34.820512820512825,0,3,0,1,0,1.0,0.0,9.0,0.0,1.0,0.0
1,11.476190476190476,0,6,0,1,0,1.0,0.0,36.0,0.0,1.0,0.0
1,14.657797064309117,0,7,0,1,0,1.0,0.0,49.0,0.0,1.0,0.0
1,12.184143222506393,0,10,0,1,0,1.0,0.0,100.0,0.0,1.0,0.0
1,40.0,0,11,0,1,0,1.0,0.0,121.0,0.0,1.0,0.0
1,30.59487180765329,0,12,0,1,0,1.0,0.0,144.0,0.0,1.0,0.0
1,15.0,0,14,0,1,0,1.0,0.0,196.0,0.0,1.0,0.0
1,18.861519886469175,0,17,0,1,0,1.0,0.0,289.0,0.0,1.0,0.0
1,20.53166404865075,0,18,0,1,0,1.0,0.0,324.0,0.0,1.0,0.0
1,34.75398084919705,0,19,0,1,0,1.0,0.0,361.0,0.0,1.0,0.0
1,-2.542372881355932,0,21,0,1,0,1.0,0.0,441.0,0.0,1.0,0.0
1,7.216783216783216,0,23,0,1,0,1.0,0.0,529.0,0.0,1.0,0.0
1,2.158970658970659,0,24,0,1,0,1.0,0.0,576.0,0.0,1.0,0.0
1,0.0,0,28,0,1,0,1.0,0.0,784.0,0.0,1.0,0.0
1,-4.389193080930369,0,29,0,1,0,1.0,0.0,841.0,0.0,1.0,0.0
1,-3.0508474576271185,0,30,0,1,0,1.0,0.0,900.0,0.0,1.0,0.0
1,16.48769984309801,0,32,0,1,0,1.0,0.0,1024.0,0.0,1.0,0.0
1,55.714285714285715,0,33,0,1,0,1.0,0.0,1089.0,0.0,1.0,0.0
1,15.0,0,34,0,1,0,1.0,0.0,1156.0,0.0,1.0,0.0
1,6.246684350132625,0,37,0,1,0,1.0,0.0,1369.0,0.0,1.0,0.0
1,4.0,0,38,0,1,0,1.0,0.0,1444.0,0.0,1.0,0.0
1,17.991309692129363,0,43,0,1,0,1.0,0.0,1849.0,0.0,1.0,0.0
1,13.442046007137614,0,44,0,1,0,1.0,0.0,1936.0,0.0,1.0,0.0
1,12.257196235704187,0,0,0,2,0,1.0,0.0,0.0,0.0,4.0,0.0
1,7.244582043343653,0,1,0,2,0,1.0,0.0,1.0,0.0,4.0,0.0
1,3.717725752508361,0,2,0,2,0,1.0,0.0,4.0,0.0,4.0,0.0
1,14.345388615168213,0,3,0,2,0,1.0,0.0,9.0,0.0,4.0,0.0
1,33.333333333333336,0,5,0,2,0,1.0,0.0,25.0,0.0,4.0,0.0
1,18.50050132757303,0,6,0,2,0,1.0,0.0,36.0,0.0,4.0,0.0
1,6.296296296296296,0,7,0,2,0,1.0,0.0,49.0,0.0,4.0,0.0
1,8.275862068965518,0,10,0,2,0,1.0,0.0,100.0,0.0,4.0,0.0
1,0.0,0,11,0,2,0,1.0,0.0,121.0,0.0,4.0,0.0
1,15.048136509948678,0,12,0,2,0,1.0,0.0,144.0,0.0,4.0,0.0
1,13.65498813151838,0,13,0,2,0,1.0,0.0,169.0,0.0,4.0,0.0
1,9.23076923076923,0,14,0,2,0,1.0,0.0,196.0,0.0,4.0,0.0
1,6.005860805860806,0,17,0,2,0,1.0,0.0,289.0,0.0,4.0,0.0
1,18.11241551171282,0,18,0,2,0,1.0,0.0,324.0,0.0,4.0,0.0
1,8.330405030663721,0,19,0,2,0,1.0,0.0,361.0,0.0,4.0,0.0
1,0.0,0,21,0,2,0,1.0,0.0,441.0,0.0,4.0,0.0
1,0.0,0,23,0,2,0,1.0,0.0,529.0,0.0,4.0,0.0
1,2.574068519041345,0,24,0,2,0,1.0,0.0,576.0,0.0,4.0,0.0
1,9.377128286066576,0,29,0,2,0,1.0,0.0,841.0,0.0,4.0,0.0
1,13.333333333333334,0,30,0,2,0,1.0,0.0,900.0,0.0,4.0,0.0
1,6.0,0,32,0,2,0,1.0,0.0,1024.0,0.0,4.0,0.0
1,3.596874426710696,0,33,0,2,0,1.0,0.0,1089.0,0.0,4.0,0.0
1,10.0,0,34,0,2,0,1.0,0.0,1156.0,0.0,4.0,0.0
1,0.0,0,37,0,2,0,1.0,0.0,1369.0,0.0,4.0,0.0
1,35.94092827004219,0,38,0,2,0,1.0,0.0,1444.0,0.0,4.0,0.0
1,21.818181818181817,0,44,0,2,0,1.0,0.0,1936.0,0.0,4.0,0.0
1,6.428571428571429,0,1,0,0,1,1.0,0.0,1.0,0.0,0.0,1.0
1,-10.243468681939179,0,2,0,0,1,1.0,0.0,4.0,0.0,0.0,1.0
1,3.9735264735264737,0,7,0,0,1,1.0,0.0,49.0,0.0,0.0,1.0
1,5.402298850574713,0,9,0,0,1,1.0,0.0,81.0,0.0,0.0,1.0
1,0.0,0,17,0,0,1,1.0,0.0,289.0,0.0,0.0,1.0
1,-9.373447433792261,0,18,0,0,1,1.0,0.0,324.0,0.0,0.0,1.0
1,-1.923076923076923,0,19,0,0,1,1.0,0.0,361.0,0.0,0.0,1.0
1,-18.75,0,23,0,0,1,1.0,0.0,529.0,0.0,0.0,1.0
1,-14.285714285714286,0,24,0,0,1,1.0,0.0,576.0,0.0,0.0,1.0
1,-5.769230769230769,0,33,0,0,1,1.0,0.0,1089.0,0.0,0.0,1.0
1,5.270451770451771,0,44,0,0,1,1.0,0.0,1936.0,0.0,0.0,1.0
1,-0.5166666666666666,0,0,0,1,1,1.0,0.0,0.0,0.0,1.0,1.0
1,7.03125,0,1,0,1,1,1.0,0.0,1.0,0.0,1.0,1.0
1,4.139461103867883,0,2,0,1,1,1.0,0.0,4.0,0.0,1.0,1.0
1,0.8025991703396422,0,3,0,1,1,1.0,0.0,9.0,0.0,1.0,1.0
1,0.0,0,6,0,1,1,1.0,0.0,36.0,0.0,1.0,1.0
1,2.0973806652838345,0,7,0,1,1,1.0,0.0,49.0,0.0,1.0,1.0
1,0.0,0,10,0,1,1,1.0,0.0,100.0,0.0,1.0,1.0
1,5.409429280397022,0,11,0,1,1,1.0,0.0,121.0,0.0,1.0,1.0
1,2.1005568808545796,0,12,0,1,1,1.0,0.0,144.0,0.0,1.0,1.0
1,4.342611613101564,0,14,0,1,1,1.0,0.0,196.0,0.0,1.0,1.0
1,3.6480208449673595,0,17,0,1,1,1.0,0.0,289.0,0.0,1.0,1.0
1,-0.2891958127773559,0,18,0,1,1,1.0,0.0,324.0,0.0,1.0,1.0
1,6.037267080745341,0,19,0,1,1,1.0,0.0,361.0,0.0,1.0,1.0
1,0.475515935069352,0,24,0,1,1,1.0,0.0,576.0,0.0,1.0,1.0
1,-3.75,0,26,0,1,1,1.0,0.0,676.0,0.0,1.0,1.0
1,-5.6818181818181825,0,29,0,1,1,1.0,0.0,841.0,0.0,1.0,1.0
1,-3.299509001636661,0,30,0,1,1,1.0,0.0,900.0,0.0,1.0,1.0
1,-0.9905095165323701,0,32,0,1,1,1.0,0.0,1024.0,0.0,1.0,1.0
1,2.8381912403951577,0,33,0,1,1,1.0,0.0,1089.0,0.0,1.0,1.0
1,6.773504273504273,0,34,0,1,1,1.0,0.0,1156.0,0.0,1.0,1.0
1,0.0,0,35,0,1,1,1.0,0.0,1225.0,0.0,1.0,1.0
1,-0.31899413168741003,0,36,0,1,1,1.0,0.0,1296.0,0.0,1.0,1.0
1,2.225897053765906,0,37,0,1,1,1.0,0.0,1369.0,0.0,1.0,1.0
1,4.0,0,38,0,1,1,1.0,0.0,1444.0,0.0,1.0,1.0
1,-6.6,0,39,0,1,1,1.0,0.0,1521.0,0.0,1.0,1.0
1,4.528301886792453,0,43,0,1,1,1.0,0.0,1849.0,0.0,1.0,1.0
1,3.6633695776115163,0,44,0,1,1,1.0,0.0,1936.0,0.0,1.0,1.0
1,5.915178571428571,0,45,0,1,1,1.0,0.0,2025.0,0.0,1.0,1.0
1,1.3711086228726823,0,0,0,2,1,1.0,0.0,0.0,0.0,4.0,1.0
1,5.150172947967065,0,1,0,2,1,1.0,0.0,1.0,0.0,4.0,1.0
1,1.6282338490970034,0,2,0,2,1,1.0,0.0,4.0,0.0,4.0,1.0
1,2.588689574216627,0,3,0,2,1,1.0,0.0,9.0,0.0,4.0,1.0
1,4.322463768115942,0,6,0,2,1,1.0,0.0,36.0,0.0,4.0,1.0
1,1.725904419997425,0,7,0,2,1,1.0,0.0,49.0,0.0,4.0,1.0
1,3.75,0,8,0,2,1,1.0,0.0,64.0,0.0,4.0,1.0
1,3.1630426252838255,0,10,0,2,1,1.0,0.0,100.0,0.0,4.0,1.0
1,1.875,0,11,0,2,1,1.0,0.0,121.0,0.0,4.0,1.0
1,2.6597635613118054,0,12,0,2,1,1.0,0.0,144.0,0.0,4.0,1.0
1,4.718561770325583,0,14,0,2,1,1.0,0.0,196.0,0.0,4.0,1.0
1,2.854032019075494,0,17,0,2,1,1.0,0.0,289.0,0.0,4.0,1.0
1,1.743701030209202,0,18,0,2,1,1.0,0.0,324.0,0.0,4.0,1.0
1,1.410820066240781,0,19,0,2,1,1.0,0.0,361.0,0.0,4.0,1.0
1,-0.8685761047463174,0,21,0,2,1,1.0,0.0,441.0,0.0,4.0,1.0
1,0.6011936406673248,0,22,0,2,1,1.0,0.0,484.0,0.0,4.0,1.0
1,0.29605686104855666,0,24,0,2,1,1.0,0.0,576.0,0.0,4.0,1.0
1,2.1634954193093727,0,26,0,2,1,1.0,0.0,676.0,0.0,4.0,1.0
1,4.8,0,28,0,2,1,1.0,0.0,784.0,0.0,4.0,1.0
1,-4.730076282789646,0,29,0,2,1,1.0,0.0,841.0,0.0,4.0,1.0
1,-0.8174336437165846,0,30,0,2,1,1.0,0.0,900.0,0.0,4.0,1.0
1,1.076632592594407,0,32,0,2,1,1.0,0.0,1024.0,0.0,4.0,1.0
1,1.9869568341601558,0,33,0,2,1,1.0,0.0,1089.0,0.0,4.0,1.0
1,4.269645213858468,0,34,0,2,1,1.0,0.0,1156.0,0.0,4.0,1.0
1,0.9375,0,37,0,2,1,1.0,0.0,1369.0,0.0,4.0,1.0
1,1.6202683787731256,0,38,0,2,1,1.0,0.0,1444.0,0.0,4.0,1.0
1,4.533898305084746,0,43,0,2,1,1.0,0.0,1849.0,0.0,4.0,1.0
1,1.7685185185185184,0,44,0,2,1,1.0,0.0,1936.0,0.0,4.0,1.0
1,4.77332170880558,0,45,0,2,1,1.0,0.0,2025.0,0.0,4.0,1.0
1,0.778766484954487,0,3,0,0,2,1.0,0.0,9.0,0.0,0.0,4.0
1,-5.169082125603865,0,11,0,0,2,1.0,0.0,121.0,0.0,0.0,4.0
1,-7.227272727272727,0,12,0,0,2,1.0,0.0,144.0,0.0,0.0,4.0
1,5.0,0,14,0,0,2,1.0,0.0,196.0,0.0,0.0,4.0
1,0.0,0,24,0,0,2,1.0,0.0,576.0,0.0,0.0,4.0
1,4.714285714285714,0,30,0,0,2,1.0,0.0,900.0,0.0,0.0,4.0
1,2.6666666666666665,0,44,0,0,2,1.0,0.0,1936.0,0.0,0.0,4.0
1,-0.1739456244628788,0,0,0,1,2,1.0,0.0,0.0,0.0,1.0,4.0
1,-1.660869565217391,0,2,0,1,2,1.0,0.0,4.0,0.0,1.0,4.0
1,1.346938775510204,0,7,0,1,2,1.0,0.0,49.0,0.0,1.0,4.0
1,1.5868913930246111,0,12,0,1,2,1.0,0.0,144.0,0.0,1.0,4.0
1,-6.333333333333333,0,18,0,1,2,1.0,0.0,324.0,0.0,1.0,4.0
1,-0.28306242368742374,0,24,0,1,2,1.0,0.0,576.0,0.0,1.0,4.0
1,0.0,0,26,0,1,2,1.0,0.0,676.0,0.0,1.0,4.0
1,3.4285714285714284,0,28,0,1,2,1.0,0.0,784.0,0.0,1.0,4.0
1,3.2404560980510353,0,32,0,1,2,1.0,0.0,1024.0,0.0,1.0,4.0
1,2.9941520467836256,0,37,0,1,2,1.0,0.0,1369.0,0.0,1.0,4.0
1,-3.523936170212766,0,43,0,1,2,1.0,0.0,1849.0,0.0,1.0,4.0
1,2.9206375058095175,0,44,0,1,2,1.0,0.0,1936.0,0.0,1.0,4.0
1,0.975,0,0,0,2,2,1.0,0.0,0.0,0.0,4.0,4.0
1,0.4106858959800137,0,1,0,2,2,1.0,0.0,1.0,0.0,4.0,4.0
1,0.7967845326716293,0,2,0,2,2,1.0,0.0,4.0,0.0,4.0,4.0
1,-0.07716938312970996,0,3,0,2,2,1.0,0.0,9.0,0.0,4.0,4.0
1,1.4736842105263157,0,5,0,2,2,1.0,0.0,25.0,0.0,4.0,4.0
1,2.074829931972789,0,6,0,2,2,1.0,0.0,36.0,0.0,4.0,4.0
1,0.7956394518031428,0,7,0,2,2,1.0,0.0,49.0,0.0,4.0,4.0
1,-5.294117647058823,0,9,0,2,2,1.0,0.0,81.0,0.0,4.0,4.0
1,1.5262387387387388,0,10,0,2,2,1.0,0.0,100.0,0.0,4.0,4.0
1,0.4444444444444444,0,11,0,2,2,1.0,0.0,121.0,0.0,4.0,4.0
1,0.9342379623585793,0,12,0,2,2,1.0,0.0,144.0,0.0,4.0,4.0
1,1.9928571428571427,0,14,0,2,2,1.0,0.0,196.0,0.0,4.0,4.0
1,1.216216216216216,0,17,0,2,2,1.0,0.0,289.0,0.0,4.0,4.0
1,0.4831994265500026,0,18,0,2,2,1.0,0.0,324.0,0.0,4.0,4.0
1,0.7142857142857143,0,19,0,2,2,1.0,0.0,361.0,0.0,4.0,4.0
1,-1.875,0,21,0,2,2,1.0,0.0,441.0,0.0,4.0,4.0
1,2.112449799196787,0,23,0,2,2,1.0,0.0,529.0,0.0,4.0,4.0
1,0.024656140252885296,0,24,0,2,2,1.0,0.0,576.0,0.0,4.0,4.0
1,1.2,0,26,0,2,2,1.0,0.0,676.0,0.0,4.0,4.0
1,0.0,0,27,0,2,2,1.0,0.0,729.0,0.0,4.0,4.0
1,2.4,0,28,0,2,2,1.0,0.0,784.0,0.0,4.0,4.0
1,-2.356708494208494,0,29,0,2,2,1.0,0.0,841.0,0.0,4.0,4.0
1,-0.7017857142857143,0,30,0,2,2,1.0,0.0,900.0,0.0,4.0,4.0
1,0.03350380082082381,0,32,0,2,2,1.0,0.0,1024.0,0.0,4.0,4.0
1,2.741071428571429,0,33,0,2,2,1.0,0.0,1089.0,0.0,4.0,4.0
1,0.21348314606741572,0,34,0,2,2,1.0,0.0,1156.0,0.0,4.0,4.0
1,1.0731604016086964,0,37,0,2,2,1.0,0.0,1369.0,0.0,4.0,4.0
1,0.49125185036037744,0,38,0,2,2,1.0,0.0,1444.0,0.0,4.0,4.0
1,-0.37518409869066255,0,39,0,2,2,1.0,0.0,1521.0,0.0,4.0,4.0
1,2.1014880952380954,0,44,0,2,2,1.0,0.0,1936.0,0.0,4.0,4.0
1,-1.0,0,1,1,0,0,1.0,0.0,1.0,1.0,0.0,0.0
1,0.0,0,2,1,0,0,1.0,0.0,4.0,1.0,0.0,0.0
1,15.086146739397511,0,3,1,0,0,1.0,0.0,9.0,1.0,0.0,0.0
1,-1.0,0,5,1,0,0,1.0,0.0,25.0,1.0,0.0,0.0
1,-0.7142857142857143,0,6,1,0,0,1.0,0.0,36.0,1.0,0.0,0.0
1,4.023076923076923,0,7,1,0,0,1.0,0.0,49.0,1.0,0.0,0.0
1,7.333333333333333,0,8,1,0,0,1.0,0.0,64.0,1.0,0.0,0.0
1,4.666666666666667,0,10,1,0,0,1.0,0.0,100.0,1.0,0.0,0.0
1,-1.0,0,11,1,0,0,1.0,0.0,121.0,1.0,0.0,0.0
1,31.023865023865028,0,12,1,0,0,1.0,0.0,144.0,1.0,0.0,0.0
1,5.375,0,13,1,0,0,1.0,0.0,169.0,1.0,0.0,0.0
1,20.54230769230769,0,14,1,0,0,1.0,0.0,196.0,1.0,0.0,0.0
1,-0.6666666666666666,0,17,1,0,0,1.0,0.0,289.0,1.0,0.0,0.0
1,49.5,0,18,1,0,0,1.0,0.0,324.0,1.0,0.0,0.0
1,0.0,0,19,1,0,0,1.0,0.0,361.0,1.0,0.0,0.0
1,0.05050505050505046,0,24,1,0,0,1.0,0.0,576.0,1.0,0.0,0.0
1,-1.0,0,29,1,0,0,1.0,0.0,841.0,1.0,0.0,0.0
1,0.0,0,30,1,0,0,1.0,0.0,900.0,1.0,0.0,0.0
1,-100.0,0,32,1,0,0,1.0,0.0,1024.0,1.0,0.0,0.0
1,0.0,0,33,1,0,0,1.0,0.0,1089.0,1.0,0.0,0.0
1,-0.5,0,34,1,0,0,1.0,0.0,1156.0,1.0,0.0,0.0
1,-1.0,0,37,1,0,0,1.0,0.0,1369.0,1.0,0.0,0.0
1,0.0,0,39,1,0,0,1.0,0.0,1521.0,1.0,0.0,0.0
1,-45.0,0,43,1,0,0,1.0,0.0,1849.0,1.0,0.0,0.0
1,-4.894440534834623,0,44,1,0,0,1.0,0.0,1936.0,1.0,0.0,0.0
1,-1.0,0,45,1,0,0,1.0,0.0,2025.0,1.0,0.0,0.0
1,-1.0,0,0,1,1,0,1.0,0.0,0.0,1.0,1.0,0.0
1,10.219439287030498,0,1,1,1,0,1.0,0.0,1.0,1.0,1.0,0.0
1,7.354411723735717,0,2,1,1,0,1.0,0.0,4.0,1.0,1.0,0.0
1,1.971264367816092,0,3,1,1,0,1.0,0.0,9.0,1.0,1.0,0.0
